customer_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
16870,30,technician,single,secondary,no,-754,yes,yes,unknown,26,may,974,1,-1,0,unknown,no
16871,28,admin.,married,secondary,no,157,yes,yes,cellular,28,jul,164,2,-1,0,unknown,no
16872,42,management,married,tertiary,no,2110,no,yes,cellular,31,jul,106,2,-1,0,unknown,no
16873,31,housemaid,married,primary,no,2603,yes,no,cellular,18,nov,224,1,-1,0,unknown,no
16874,36,management,single,secondary,no,992,no,no,unknown,6,jun,351,1,-1,0,unknown,no
16875,43,technician,single,secondary,no,593,yes,no,unknown,5,may,55,1,-1,0,unknown,no
16876,28,student,married,tertiary,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no
16877,34,management,single,tertiary,no,6766,no,no,cellular,28,aug,210,5,-1,0,unknown,no
16878,36,technician,married,secondary,no,432,yes,yes,unknown,4,aug,94,1,-1,0,unknown,no
16879,28,admin.,single,secondary,no,25,yes,no,unknown,5,jun,109,2,-1,0,unknown,no
16880,34,blue-collar,married,primary,no,5299,yes,no,unknown,26,jun,75,5,-1,0,unknown,no
16881,53,admin.,single,secondary,no,291,no,no,unknown,23,jul,145,1,-1,0,unknown,no
16882,52,self-employed,married,secondary,no,517,no,no,cellular,26,aug,77,4,-1,0,unknown,no
16883,44,unemployed,married,primary,no,97,yes,no,unknown,5,jun,105,3,-1,0,unknown,no
16884,58,self-employed,married,tertiary,no,1636,no,no,cellular,15,apr,187,1,-1,0,unknown,no
16885,47,admin.,married,secondary,no,996,no,no,telephone,29,aug,247,2,-1,0,unknown,no
16886,40,blue-collar,single,secondary,no,0,yes,no,unknown,27,may,59,4,-1,0,unknown,no
16887,39,management,married,tertiary,no,710,yes,no,cellular,11,jul,211,2,-1,0,unknown,no
16888,33,self-employed,single,tertiary,no,1049,no,no,cellular,4,may,126,4,-1,0,unknown,no
16889,23,student,single,secondary,no,556,yes,no,cellular,15,may,170,2,-1,0,unknown,no
16890,31,services,single,secondary,no,629,yes,no,unknown,21,may,369,2,-1,0,unknown,no
16891,39,blue-collar,married,primary,no,186,yes,no,unknown,16,may,208,3,-1,0,unknown,no
16892,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
16893,46,admin.,married,secondary,no,1264,no,no,telephone,28,jan,100,2,-1,0,unknown,no
16894,22,student,single,secondary,no,64,no,no,cellular,4,jun,112,1,-1,0,unknown,no
16895,50,technician,married,secondary,no,2497,yes,no,cellular,21,nov,35,1,176,1,failure,no
16896,50,technician,single,secondary,no,-97,yes,no,cellular,8,apr,425,1,306,2,failure,no
16897,34,management,married,tertiary,no,161,yes,no,cellular,11,jul,378,1,-1,0,unknown,no
16898,40,admin.,married,secondary,no,732,no,no,cellular,9,sep,71,1,139,4,success,no
16899,39,blue-collar,married,secondary,no,94,yes,yes,cellular,19,nov,181,1,-1,0,unknown,no
16900,51,blue-collar,married,tertiary,no,2404,yes,no,telephone,20,nov,30,1,-1,0,unknown,no
16901,45,management,married,secondary,no,21,yes,no,unknown,3,jun,788,2,-1,0,unknown,no
16902,34,technician,single,tertiary,no,2658,yes,no,cellular,31,mar,265,1,230,2,failure,no
16903,30,self-employed,married,secondary,no,131,yes,no,unknown,8,may,306,1,-1,0,unknown,no
16904,57,unemployed,married,primary,no,0,yes,no,cellular,20,nov,231,2,-1,0,unknown,no
16905,42,blue-collar,married,secondary,no,351,yes,no,unknown,16,may,76,21,-1,0,unknown,no
16906,51,technician,married,secondary,no,564,no,yes,cellular,8,jul,187,2,-1,0,unknown,no
16907,38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure,no
16908,60,self-employed,married,primary,no,46,yes,no,unknown,6,may,202,4,-1,0,unknown,no
16909,38,blue-collar,married,primary,no,132,yes,no,cellular,14,may,797,2,-1,0,unknown,no
16910,37,retired,married,secondary,no,71,no,yes,cellular,8,may,254,1,-1,0,unknown,no
16911,34,management,single,tertiary,no,0,yes,yes,cellular,26,may,197,2,98,1,other,no
16912,39,housemaid,married,primary,no,267,no,no,unknown,9,jun,1151,5,-1,0,unknown,no
16913,55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no
16914,48,blue-collar,married,primary,no,51,no,yes,telephone,9,jul,76,1,-1,0,unknown,no
16915,42,blue-collar,married,primary,no,7735,yes,no,cellular,13,apr,166,1,144,2,failure,no
16916,29,housemaid,married,primary,no,417,no,no,cellular,23,jul,108,2,-1,0,unknown,no
16917,33,blue-collar,single,secondary,no,-14,yes,no,cellular,14,may,223,2,-1,0,unknown,no
16918,35,blue-collar,married,primary,no,2490,yes,no,cellular,18,may,170,1,180,3,failure,no
16919,28,admin.,married,secondary,no,0,yes,no,cellular,7,may,47,1,-1,0,unknown,no
16920,26,blue-collar,single,secondary,no,184,no,no,cellular,3,feb,110,2,6,1,other,no
16921,40,services,single,secondary,no,19343,yes,no,cellular,21,nov,13,4,179,4,failure,no
16922,42,admin.,married,secondary,no,947,no,no,cellular,30,jul,158,2,-1,0,unknown,no
16923,49,blue-collar,married,secondary,no,90,yes,no,unknown,7,may,127,1,-1,0,unknown,no
16924,32,admin.,single,secondary,no,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown,no
16925,33,technician,married,secondary,yes,72,yes,no,unknown,6,may,623,1,-1,0,unknown,no
16926,30,technician,single,secondary,no,120,yes,no,cellular,18,may,74,1,-1,0,unknown,no
16927,20,student,single,secondary,no,130,no,no,telephone,4,may,75,3,-1,0,unknown,no
16928,51,blue-collar,married,unknown,no,41,yes,no,telephone,9,jul,16,43,-1,0,unknown,no
16929,38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,no
16930,53,technician,married,tertiary,no,673,yes,no,cellular,9,jul,182,1,-1,0,unknown,no
16931,34,blue-collar,divorced,secondary,no,-131,yes,no,cellular,7,may,132,1,356,1,failure,no
16932,30,blue-collar,married,primary,no,2607,yes,no,unknown,28,may,158,10,-1,0,unknown,no
16933,36,unemployed,divorced,secondary,no,5,yes,no,cellular,8,jul,305,1,-1,0,unknown,no
16934,36,management,married,tertiary,no,23,no,no,cellular,26,aug,133,11,-1,0,unknown,no
16935,39,blue-collar,married,secondary,no,180,yes,no,cellular,16,apr,237,1,-1,0,unknown,no
16936,33,technician,single,tertiary,no,68,no,no,cellular,14,aug,96,2,-1,0,unknown,no
16937,42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,no
16938,30,management,single,tertiary,no,565,yes,no,cellular,26,oct,104,1,-1,0,unknown,no
16939,23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown,no
16940,37,technician,single,tertiary,no,1609,no,yes,unknown,20,jun,10,19,-1,0,unknown,no
16941,77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,-1,0,unknown,no
16942,33,technician,married,tertiary,no,5641,no,no,cellular,18,aug,168,2,-1,0,unknown,no
16943,33,blue-collar,single,primary,no,557,yes,no,cellular,17,apr,91,2,331,2,failure,no
16944,40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown,no
16945,58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no
16946,29,management,single,tertiary,no,54,yes,yes,unknown,26,may,257,3,-1,0,unknown,no
16947,43,management,single,tertiary,no,1806,yes,no,cellular,12,aug,161,2,-1,0,unknown,no
16948,34,blue-collar,single,secondary,no,39,no,no,cellular,13,may,254,2,299,3,failure,no
16949,38,admin.,divorced,secondary,no,0,yes,no,cellular,21,jul,93,1,-1,0,unknown,no
16950,38,admin.,divorced,secondary,no,930,yes,no,cellular,5,may,46,1,-1,0,unknown,no
16951,40,blue-collar,married,primary,no,0,no,no,cellular,24,jul,313,1,-1,0,unknown,no
16952,59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure,no
16953,44,admin.,single,secondary,no,4492,no,yes,cellular,31,jul,19,13,-1,0,unknown,no
16954,60,retired,divorced,tertiary,no,2166,no,no,unknown,20,jun,8,9,-1,0,unknown,no
16955,37,management,single,tertiary,no,0,no,no,cellular,20,oct,107,1,258,3,other,no
16956,50,admin.,married,secondary,no,1575,no,no,cellular,17,nov,407,1,-1,0,unknown,no
16957,50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,unknown,no
16958,35,admin.,married,tertiary,no,318,yes,yes,cellular,1,oct,142,1,-1,0,unknown,no
16959,39,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no
16960,29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,unknown,no
16961,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
16962,31,technician,divorced,secondary,no,304,no,no,cellular,2,feb,133,2,-1,0,unknown,no
16963,51,housemaid,married,primary,no,108,no,no,unknown,16,jun,278,2,-1,0,unknown,no
16964,46,blue-collar,married,primary,no,1303,no,no,cellular,4,aug,174,1,-1,0,unknown,no
16965,27,admin.,single,secondary,no,292,yes,no,cellular,12,may,53,9,362,8,other,no
16966,61,retired,married,secondary,no,89,no,no,cellular,28,oct,154,1,181,2,failure,no
16967,34,admin.,married,tertiary,no,788,yes,no,cellular,5,feb,269,1,-1,0,unknown,no
16968,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,116,2,-1,0,unknown,no
16969,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,no
16970,30,technician,single,secondary,no,151,no,no,cellular,3,feb,276,2,-1,0,unknown,no
16971,50,blue-collar,married,primary,no,-37,yes,no,unknown,12,may,78,3,-1,0,unknown,no
16972,30,blue-collar,single,secondary,no,522,no,no,cellular,6,feb,197,3,-1,0,unknown,no
16973,43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,42,1,-1,0,unknown,no
16974,35,services,divorced,secondary,no,-718,yes,no,cellular,21,nov,47,1,-1,0,unknown,no
16975,36,management,single,tertiary,no,4,yes,no,cellular,7,jul,529,1,61,3,success,no
16976,46,entrepreneur,married,tertiary,no,-43,no,no,unknown,12,may,138,8,-1,0,unknown,no
16977,46,admin.,single,secondary,no,596,yes,no,cellular,20,apr,138,3,-1,0,unknown,no
16978,29,unemployed,single,secondary,no,670,yes,no,unknown,26,sep,6,1,-1,0,unknown,no
16979,48,blue-collar,married,primary,no,430,no,no,cellular,14,may,340,3,371,8,failure,no
16980,50,management,divorced,tertiary,no,60,no,no,cellular,19,aug,255,2,-1,0,unknown,no
16981,53,admin.,divorced,secondary,no,0,yes,yes,cellular,30,apr,586,2,-1,0,unknown,no
16982,38,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
16983,27,management,married,tertiary,no,159,yes,no,cellular,25,jul,295,2,-1,0,unknown,no
16984,36,technician,married,secondary,no,1345,yes,no,cellular,18,nov,82,1,172,3,failure,no
16985,48,services,married,primary,no,483,no,no,cellular,6,aug,119,2,-1,0,unknown,no
16986,59,unknown,married,unknown,no,2443,no,no,unknown,20,jun,8,8,-1,0,unknown,no
16987,21,student,single,tertiary,no,1258,no,no,cellular,7,jul,404,1,-1,0,unknown,no
16988,56,retired,divorced,secondary,no,389,yes,no,unknown,18,jun,379,5,-1,0,unknown,no
16989,57,admin.,divorced,secondary,no,0,no,no,cellular,9,sep,121,2,-1,0,unknown,no
16990,41,blue-collar,married,secondary,no,2067,yes,no,unknown,20,jun,120,4,-1,0,unknown,no
16991,36,management,married,tertiary,no,332,yes,no,cellular,22,may,566,7,-1,0,unknown,no
16992,45,management,married,tertiary,no,80,no,yes,cellular,19,nov,157,1,-1,0,unknown,no
16993,40,housemaid,married,secondary,no,84,yes,yes,unknown,12,jun,230,7,-1,0,unknown,no
16994,30,admin.,single,secondary,no,2702,yes,no,cellular,24,jul,129,2,-1,0,unknown,no
16995,75,retired,divorced,primary,no,37127,no,no,cellular,11,feb,505,1,-1,0,unknown,no
16996,35,technician,single,tertiary,no,0,yes,no,telephone,28,aug,46,2,-1,0,unknown,no
16997,58,admin.,married,secondary,no,1813,yes,no,telephone,17,jul,15,1,-1,0,unknown,no
16998,29,technician,single,secondary,no,1612,yes,no,unknown,26,may,375,2,-1,0,unknown,no
16999,54,technician,single,secondary,no,198,yes,yes,cellular,17,nov,120,1,171,2,failure,no
17000,28,blue-collar,single,secondary,no,1106,yes,no,cellular,17,apr,73,2,-1,0,unknown,no
17001,33,student,single,unknown,no,2321,no,no,cellular,15,apr,699,2,381,2,failure,no
17002,56,admin.,married,secondary,no,33,no,yes,cellular,19,nov,111,1,-1,0,unknown,no
17003,50,management,married,tertiary,no,101,yes,no,unknown,15,may,348,1,-1,0,unknown,no
17004,37,technician,single,secondary,no,-59,yes,no,cellular,22,jul,70,1,-1,0,unknown,no
17005,49,services,married,secondary,no,486,yes,yes,unknown,30,may,43,2,-1,0,unknown,no
17006,54,retired,married,primary,no,136,yes,no,cellular,3,apr,352,1,332,2,failure,no
17007,40,management,married,tertiary,no,193,no,no,cellular,18,aug,105,6,-1,0,unknown,no
17008,33,technician,married,secondary,no,5083,no,no,cellular,27,oct,161,1,96,2,other,no
17009,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,no
17010,43,management,married,tertiary,no,8,no,no,cellular,11,aug,95,4,-1,0,unknown,no
17011,35,blue-collar,single,primary,no,21,yes,no,unknown,27,may,129,1,-1,0,unknown,no
17012,55,technician,married,secondary,no,570,no,no,cellular,27,aug,94,6,-1,0,unknown,no
17013,33,management,married,tertiary,no,644,yes,yes,cellular,3,feb,124,2,271,2,failure,no
17014,41,technician,single,tertiary,no,1104,no,no,unknown,9,jun,352,1,-1,0,unknown,no
17015,57,blue-collar,married,secondary,no,6004,yes,no,cellular,12,aug,157,6,-1,0,unknown,no
17016,50,self-employed,married,tertiary,no,1503,no,no,cellular,27,aug,128,12,-1,0,unknown,no
17017,63,technician,married,secondary,no,896,yes,no,cellular,28,jan,115,3,91,4,other,no
17018,33,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,-1,0,unknown,no
17019,47,blue-collar,married,secondary,no,665,no,no,cellular,18,aug,885,3,-1,0,unknown,no
17020,36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,-1,0,unknown,no
17021,23,student,single,secondary,no,151,yes,no,unknown,9,may,97,1,-1,0,unknown,no
17022,33,technician,single,tertiary,no,179,yes,no,cellular,18,nov,432,2,181,4,other,no
17023,36,management,married,tertiary,no,4,no,yes,cellular,29,jul,261,6,-1,0,unknown,no
17024,47,blue-collar,married,secondary,no,116,yes,no,unknown,8,may,376,2,-1,0,unknown,no
17025,39,management,married,tertiary,no,0,no,no,cellular,28,aug,93,25,-1,0,unknown,no
17026,44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7,may,234,1,356,2,failure,no
17027,60,retired,married,primary,no,894,yes,no,unknown,15,may,65,7,-1,0,unknown,no
17028,42,management,married,tertiary,no,478,no,yes,cellular,8,jul,165,1,-1,0,unknown,no
17029,32,technician,single,secondary,no,10,no,no,cellular,19,aug,190,2,-1,0,unknown,no
17030,33,admin.,married,secondary,no,30,yes,no,telephone,5,may,125,2,-1,0,unknown,no
17031,37,management,married,tertiary,no,578,yes,no,cellular,8,aug,401,4,-1,0,unknown,no
17032,33,management,single,tertiary,no,2360,yes,no,cellular,20,nov,268,1,-1,0,unknown,no
17033,59,retired,married,primary,no,-47,yes,no,cellular,27,aug,84,4,-1,0,unknown,no
17034,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,103,6,-1,0,unknown,no
17035,59,management,married,tertiary,yes,782,no,yes,cellular,13,aug,127,2,-1,0,unknown,no
17036,31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
17037,50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,4,failure,no
17038,29,blue-collar,single,secondary,no,348,yes,no,unknown,9,may,185,2,-1,0,unknown,no
17039,36,entrepreneur,single,secondary,no,296,no,no,cellular,18,nov,67,2,111,2,failure,no
17040,33,services,married,primary,no,908,yes,yes,cellular,14,jul,184,2,-1,0,unknown,no
17041,38,admin.,divorced,secondary,no,0,no,no,unknown,5,jun,56,1,-1,0,unknown,no
17042,33,management,single,tertiary,no,5276,no,no,cellular,4,nov,572,1,-1,0,unknown,no
17043,36,entrepreneur,single,tertiary,no,658,yes,no,unknown,16,jun,61,3,-1,0,unknown,no
17044,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
17045,44,admin.,married,secondary,no,1042,yes,no,cellular,18,may,136,1,-1,0,unknown,no
17046,29,blue-collar,married,primary,no,544,no,yes,cellular,21,jul,121,4,-1,0,unknown,no
17047,44,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378,1,-1,0,unknown,no
17048,55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no
17049,38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no
17050,39,management,divorced,tertiary,no,30,no,yes,cellular,3,feb,265,4,-1,0,unknown,no
17051,45,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,263,2,-1,0,unknown,no
17052,36,management,single,tertiary,no,1373,yes,no,unknown,20,may,144,2,-1,0,unknown,no
17053,36,management,married,tertiary,no,8564,yes,no,unknown,23,may,125,1,-1,0,unknown,no
17054,59,retired,divorced,primary,no,81,yes,no,unknown,5,may,107,1,-1,0,unknown,no
17055,41,admin.,married,tertiary,no,5426,yes,no,unknown,14,may,149,2,-1,0,unknown,no
17056,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no
17057,50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,no
17058,51,blue-collar,divorced,secondary,no,734,yes,yes,cellular,5,may,17,1,-1,0,unknown,no
17059,29,management,single,tertiary,no,1514,yes,no,telephone,5,may,363,1,333,7,other,no
17060,40,technician,single,secondary,no,153,no,no,cellular,7,aug,125,2,-1,0,unknown,no
17061,36,student,married,primary,no,3503,no,no,unknown,6,jun,31,1,-1,0,unknown,no
17062,49,technician,married,secondary,no,-849,yes,yes,unknown,27,may,197,1,-1,0,unknown,no
17063,45,technician,married,secondary,no,1441,yes,no,cellular,18,nov,93,1,113,2,other,no
17064,40,management,married,tertiary,no,2487,no,no,cellular,30,apr,126,1,-1,0,unknown,no
17065,31,management,married,tertiary,no,927,no,no,cellular,18,aug,100,4,-1,0,unknown,no
17066,32,entrepreneur,married,tertiary,no,598,no,no,cellular,18,aug,135,6,-1,0,unknown,no
17067,44,admin.,married,secondary,no,345,yes,no,telephone,16,jul,208,8,-1,0,unknown,no
17068,27,blue-collar,married,secondary,no,197,no,no,telephone,23,jul,222,1,-1,0,unknown,no
17069,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,no
17070,56,services,married,secondary,no,9,no,yes,cellular,20,aug,285,2,-1,0,unknown,no
17071,59,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,-1,0,unknown,no
17072,31,management,single,tertiary,no,0,no,no,cellular,25,aug,9,12,-1,0,unknown,no
17073,49,admin.,divorced,secondary,no,169,yes,no,unknown,30,may,447,1,-1,0,unknown,no
17074,50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,no
17075,42,unknown,single,unknown,yes,61,no,no,unknown,20,jun,115,1,-1,0,unknown,no
17076,37,management,married,tertiary,no,7100,no,no,cellular,20,nov,757,2,-1,0,unknown,no
17077,36,blue-collar,single,secondary,no,219,yes,yes,cellular,11,may,270,2,347,1,failure,no
17078,53,blue-collar,married,secondary,no,-76,no,no,cellular,29,jan,173,1,164,4,other,no
17079,51,blue-collar,married,unknown,no,1432,no,no,cellular,9,jul,388,1,-1,0,unknown,no
17080,42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,0,unknown,no
17081,47,housemaid,married,primary,no,0,yes,no,telephone,24,jul,193,1,-1,0,unknown,no
17082,40,self-employed,married,tertiary,no,1498,no,no,cellular,4,feb,62,1,-1,0,unknown,no
17083,25,blue-collar,single,secondary,no,543,yes,no,cellular,15,may,302,1,-1,0,unknown,no
17084,36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,166,1,181,2,failure,no
17085,80,retired,married,primary,no,2994,no,no,cellular,6,aug,320,1,-1,0,unknown,no
17086,60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,64,11,-1,0,unknown,no
17087,51,management,married,secondary,no,1573,no,no,cellular,28,aug,72,18,-1,0,unknown,no
17088,59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no
17089,80,retired,married,secondary,no,173,no,no,cellular,2,aug,87,3,-1,0,unknown,no
17090,47,admin.,married,unknown,no,989,no,no,unknown,19,jun,116,1,-1,0,unknown,no
17091,36,services,married,secondary,no,335,yes,no,unknown,9,may,339,2,-1,0,unknown,no
17092,31,blue-collar,single,unknown,yes,17,yes,no,cellular,6,may,72,1,-1,0,unknown,no
17093,33,technician,married,secondary,no,-74,yes,no,cellular,25,jul,198,4,-1,0,unknown,no
17094,45,services,married,unknown,no,8319,no,no,cellular,15,jun,75,2,-1,0,unknown,no
17095,33,blue-collar,single,secondary,no,15341,no,no,cellular,20,apr,335,1,334,3,failure,no
17096,51,technician,married,secondary,no,52,no,no,cellular,13,aug,114,2,-1,0,unknown,no
17097,51,unemployed,divorced,secondary,no,-56,yes,no,cellular,19,nov,544,3,-1,0,unknown,no
17098,48,blue-collar,married,primary,no,1670,no,no,unknown,17,jun,145,1,-1,0,unknown,no
17099,34,technician,single,tertiary,no,370,no,no,cellular,11,aug,116,2,-1,0,unknown,no
17100,28,management,single,tertiary,no,466,yes,no,cellular,23,jul,170,2,-1,0,unknown,no
17101,33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,failure,no
17102,36,services,married,secondary,no,1177,yes,yes,cellular,3,feb,50,5,-1,0,unknown,no
17103,40,self-employed,married,secondary,no,311,yes,no,unknown,20,may,723,2,-1,0,unknown,no
17104,34,entrepreneur,married,tertiary,no,842,yes,no,cellular,6,may,141,2,-1,0,unknown,no
17105,31,technician,single,tertiary,no,2744,yes,no,cellular,8,aug,309,2,-1,0,unknown,no
17106,49,technician,married,tertiary,no,503,no,no,unknown,1,jul,297,2,-1,0,unknown,no
17107,35,management,single,tertiary,no,62,yes,no,cellular,5,may,214,4,15,3,success,no
17108,38,management,single,tertiary,no,4841,no,no,cellular,22,may,580,3,-1,0,unknown,no
17109,32,technician,married,secondary,no,253,yes,no,cellular,21,nov,76,1,170,3,failure,no
17110,33,blue-collar,married,secondary,no,842,no,no,cellular,29,aug,111,4,-1,0,unknown,no
17111,39,admin.,married,unknown,no,378,no,no,unknown,20,jun,17,5,-1,0,unknown,no
17112,30,services,married,secondary,no,637,yes,no,cellular,15,may,69,5,-1,0,unknown,no
17113,53,admin.,divorced,secondary,no,-372,yes,no,unknown,26,may,104,1,-1,0,unknown,no
17114,24,technician,single,secondary,no,135,yes,yes,cellular,18,may,250,1,-1,0,unknown,no
17115,52,entrepreneur,divorced,secondary,no,7,no,no,cellular,24,jul,150,5,-1,0,unknown,no
17116,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no
17117,36,admin.,single,secondary,no,1328,no,no,cellular,30,jul,69,9,-1,0,unknown,no
17118,29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,1,failure,no
17119,47,blue-collar,married,secondary,no,125,no,no,cellular,8,jul,210,2,-1,0,unknown,no
17120,43,blue-collar,married,secondary,no,1324,yes,no,telephone,12,may,179,5,-1,0,unknown,no
17121,48,management,divorced,tertiary,no,-244,yes,no,unknown,5,may,253,1,-1,0,unknown,no
17122,57,entrepreneur,married,unknown,no,657,no,no,unknown,12,jun,344,1,-1,0,unknown,no
17123,25,management,single,tertiary,no,2140,no,no,cellular,1,oct,81,1,-1,0,unknown,no
17124,43,services,divorced,secondary,no,5571,no,no,unknown,9,jun,149,1,-1,0,unknown,no
17125,50,technician,married,secondary,no,103,yes,no,unknown,12,may,79,6,-1,0,unknown,no
17126,54,technician,divorced,tertiary,no,2133,no,no,cellular,18,nov,176,1,-1,0,unknown,no
17127,38,services,married,secondary,no,8876,no,no,cellular,19,nov,636,1,-1,0,unknown,no
17128,41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
17129,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,131,1,-1,0,unknown,no
17130,33,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,0,unknown,no
17131,51,technician,married,secondary,no,337,yes,no,cellular,20,aug,687,4,-1,0,unknown,no
17132,29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,355,1,-1,0,unknown,no
17133,34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,0,unknown,no
17134,51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,no
17135,58,housemaid,married,primary,no,1310,yes,yes,cellular,22,jul,1226,2,-1,0,unknown,no
17136,50,services,divorced,secondary,yes,-210,no,yes,cellular,21,aug,153,7,-1,0,unknown,no
17137,38,housemaid,married,secondary,no,0,yes,no,cellular,23,jul,157,1,-1,0,unknown,no
17138,57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22,jul,236,4,-1,0,unknown,no
17139,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no
17140,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,unknown,no
17141,33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,0,unknown,no
17142,34,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
17143,36,admin.,single,tertiary,no,994,no,no,cellular,13,aug,185,2,105,3,success,no
17144,60,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,0,unknown,no
17145,37,services,single,secondary,no,54,yes,no,cellular,10,jul,118,1,-1,0,unknown,no
17146,41,blue-collar,married,primary,no,512,yes,no,unknown,6,may,233,2,-1,0,unknown,no
17147,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no
17148,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no
17149,34,management,married,tertiary,no,13,yes,no,cellular,30,jul,99,3,-1,0,unknown,no
17150,33,unemployed,married,secondary,no,438,yes,yes,unknown,21,may,129,1,-1,0,unknown,no
17151,29,blue-collar,married,secondary,no,162,yes,no,cellular,15,jul,126,3,-1,0,unknown,no
17152,43,management,married,tertiary,no,-183,no,no,cellular,24,jul,65,1,-1,0,unknown,no
17153,29,management,single,unknown,no,698,no,no,cellular,8,feb,186,1,-1,0,unknown,no
17154,36,admin.,married,secondary,no,165,yes,no,unknown,23,may,456,4,-1,0,unknown,no
17155,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,143,3,356,1,other,no
17156,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no
17157,26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,0,unknown,no
17158,41,technician,single,secondary,no,32,yes,no,cellular,7,may,162,1,-1,0,unknown,no
17159,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,no
17160,31,management,single,tertiary,no,0,no,no,cellular,25,aug,191,5,-1,0,unknown,no
17161,34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no
17162,28,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,0,unknown,no
